"","line","movie"
"2639","","Sound of Metal"
"2640","INT. SCHOOL FOR THE DEAF, GYM - DAY","Sound of Metal"
"2641","Ruben and Diane and all the children gather around a grand","Sound of Metal"
"2642","piano in the gym and put their hands on it. A PIANIST begins","Sound of Metal"
"2643","playing a piece of music and the children listen to the music","Sound of Metal"
"2644","through their hands.","Sound of Metal"
"2645","                                                                66.","Sound of Metal"
"2646","","Sound of Metal"
"2647","Ruben looks at the children but his mind is elsewhere. The","Sound of Metal"
"2648","sweet sounds of the piano merge with dark vibrations of his","Sound of Metal"
"2649","unrest.","Sound of Metal"
"2650","","Sound of Metal"
"2651","INT. AIRSTREAM - DAY","Sound of Metal"
"2652","Ruben sits in Lou's seat. For a moment he appears to be alone","Sound of Metal"
"2653","until he looks over at a MAN AND HIS GROWN SON, as they","Sound of Metal"
"2654","inspect the Airstream.","Sound of Metal"
"2655","","Sound of Metal"
"2656","INT. AIRSTREAM - MOMENTS LATER","Sound of Metal"
"2657","The man writes a number down and slides it to Ruben. Ruben","Sound of Metal"
"2658","looks at the paper and grins...","Sound of Metal"
"2659","                    RUBEN","Sound of Metal"
"2660","               (Waving hand all around)","Sound of Metal"
"2661","          Man, you know exactly what I have","Sound of Metal"
"2662","          here right? I mean really. I don’t","Sound of Metal"
"2663","          need to sell this. I REALLY don’t.","Sound of Metal"
"2664","          I’d be happy to keep it dude.","Sound of Metal"
"2665","Ruben looks dead into the mans eyes. The man shrugs stiffly.","Sound of Metal"
"2666","                    MAN","Sound of Metal"
"2667","          I understand. So Listen-","Sound of Metal"
"2668","The man writes a number and slides a piece of paper across","Sound of Metal"
"2669","the table to Ruben.","Sound of Metal"
"2670","                    MAN (CONT'D)","Sound of Metal"
"2671","          This is it. That’s all I’m doing","Sound of Metal"
"2672","          so-","Sound of Metal"
"2673","Ruben gazes at the piece of paper. Looks up at the guy.","Sound of Metal"
"2674","                    RUBEN","Sound of Metal"
"2675","          ... So I have a proposition for","Sound of Metal"
"2676","          you. Honestly it’s the only way I’d","Sound of Metal"
"2677","          even consider-","Sound of Metal"
"2678","               (Gesturing to the paper)","Sound of Metal"
"2679","          This. But here’s the deal though...","Sound of Metal"
"2680","                    RUBEN (CONT'D)","Sound of Metal"
"2681","          You and I both know that this is","Sound of Metal"
"2682","          worth a hell of a lot more than","Sound of Metal"
"2683","          what you’re offering... it's fully","Sound of Metal"
"2684","          wired as a recording studio. You","Sound of Metal"
"2685","          know how much, just that is worth?","Sound of Metal"
"2686","The man begins to protest-","Sound of Metal"
"2687","                                                               67.","Sound of Metal"
"2688","","Sound of Metal"
"2689","                    RUBEN (CONT'D)","Sound of Metal"
"2690","          Hey, Common. Just don’t. I know the","Sound of Metal"
"2691","          fair price for this and I know you","Sound of Metal"
"2692","          do too and this,","Sound of Metal"
"2693","               (Pointing to his number)","Sound of Metal"
"2694","          -is a fucking joke.","Sound of Metal"
"2695","The man shrugs coldly.","Sound of Metal"
"2696","                    RUBEN (CONT'D)","Sound of Metal"
"2697","          But I have an idea. What if I were","Sound of Metal"
"2698","          to give it to you at this price?","Sound of Metal"
"2699","The man looks up...","Sound of Metal"
"2700","                    RUBEN (CONT'D)","Sound of Metal"
"2701","          With the condition that I have the","Sound of Metal"
"2702","          option to buy it back from you for","Sound of Metal"
"2703","          ten percent more than you’re paying","Sound of Metal"
"2704","          me within like... a couple months","Sound of Metal"
"2705","          from now.","Sound of Metal"
"2706","The man looks at Ruben like he’s nuts. From Ruben's POV...","Sound of Metal"
"2707","                       MAN (SILENCE W/T SUBTITLES)","Sound of Metal"
"2708","          Why?","Sound of Metal"
"2709","                     RUBEN","Sound of Metal"
"2710","          But it’s got to remain in it’s","Sound of Metal"
"2711","          current condition, everything in","Sound of Metal"
"2712","          place","Sound of Metal"
"2713","                (gesturing)","Sound of Metal"
"2714","The man considers as Ruben waits. The son gives a thumbs up.","Sound of Metal"
"2715","Ruben wants to rip his throat out.","Sound of Metal"
"2716","                    MAN","Sound of Metal"
"2717","          I can give you a month-","Sound of Metal"
"2718","Ruben signals to the guy to write it down. He does. Ruben","Sound of Metal"
"2719","looks at it.","Sound of Metal"
"2720","                    RUBEN","Sound of Metal"
"2721","          Five weeks. Pay pal's ideal.","Sound of Metal"
"2722","","Sound of Metal"
"2723","EXT. AIRSTREAM - DAY","Sound of Metal"
"2724","Ruben watches as the man drives away with his Airstream","Sound of Metal"
"2725","followed by the son in his SUV.","Sound of Metal"
"2726","                                                                68.","Sound of Metal"
"2727","","Sound of Metal"
"2728","INT. JOE’S HOUSE - MORNING","Sound of Metal"
"2729","Close up on Ruben writing a note. JOE, EVERYTHING IS OKAY.","Sound of Metal"
"2730","I'LL BE BACK TOMORROW. -R","Sound of Metal"
"2731","Ruben leaves the note next to the donut that's waiting for","Sound of Metal"
"2732","him... the pot of coffee... but instead of eating it he turns","Sound of Metal"
"2733","and exits the house leaving the donut and coffee behind.","Sound of Metal"
"2734","","Sound of Metal"
"2735","INT. OPERATION ROOM, HOSPITAL - DAY","Sound of Metal"
"2736","Sound of A BUZZING NOISE... as the monitor in the operating","Sound of Metal"
"2737","room shows a drill working it’s way through the hardest bone","Sound of Metal"
"2738","in Ruben's scull toward his ear canal. A wide shot reveals a","Sound of Metal"
"2739","SURGEON and a nurse, leaning over Ruben, only recognizable by","Sound of Metal"
"2740","his exposed, tattooed hand.","Sound of Metal"
"2741","","Sound of Metal"
"2742","INT. RECOVERY ROOM, HOSPITAL - LATER","Sound of Metal"
"2743","Ruben lies in a bed. There are bandages over two shaved spots","Sound of Metal"
"2744","on his head where he had the surgery. A doctor writes on a","Sound of Metal"
"2745","white board: EVERYTHING WENT WELL RUBEN. YOUR EAR CANAL HAS","Sound of Metal"
"2746","BEEN BYPASSED SO YOU WILL EXPERIENCE ABSOLUTE SILENCE DURING","Sound of Metal"
"2747","THIS TIME. YOU WILL NEED TO COME BACK HERE IN FOUR WEEKS FOR","Sound of Metal"
"2748","ACTIVATION.","Sound of Metal"
"2749","","Sound of Metal"
"2750","EXT. JOE'S HOUSE, DRIVEWAY   - DAY","Sound of Metal"
"2751","Ruben, wearing a beanie, walks toward Joe's.","Sound of Metal"
"2752","","Sound of Metal"
"2753","INT. JOE'S OFFICE - DAY","Sound of Metal"
"2754","Ruben, wearing the hat, sticks his hand inside Joe's study","Sound of Metal"
"2755","and flicks the light switch. Joe opens the door.","Sound of Metal"
"2756","                    JOE (ASL - SUBTITLED)","Sound of Metal"
"2757","          You're back.","Sound of Metal"
"2758","Ruben shrugs. Joe stares at him.","Sound of Metal"
"2759","                    JOE (CONT'D)","Sound of Metal"
"2760","          Come on in.","Sound of Metal"
"2761","Ruben enters, sits. Joe sits.","Sound of Metal"
"2762","                    JOE (ASL - SUBTITLED) (CONT'D)","Sound of Metal"
"2763","               (motioning at computer)","Sound of Metal"
"2764","          You want this on?","Sound of Metal"
"2765","Ruben shrugs.","Sound of Metal"
"2766","                                                             69.","Sound of Metal"
"2767","","Sound of Metal"
"2768","                    JOE (CONT'D)","Sound of Metal"
"2769","          I'll turn it on but you don't","Sound of Metal"
"2770","          really need it anymore do you?","Sound of Metal"
"2771","Joe turns on computer. Then turns to Ruben.","Sound of Metal"
"2772","                    JOE (ASL - SUBTITLED) (CONT'D)","Sound of Metal"
"2773","          What's on your mind?","Sound of Metal"
"2774","Ruben is squirmy.","Sound of Metal"
"2775","                    RUBEN","Sound of Metal"
"2776","          That's a good choice of words.","Sound of Metal"
"2777","                    JOE","Sound of Metal"
"2778","          Why's that.","Sound of Metal"
"2779","                    RUBEN","Sound of Metal"
"2780","          I did the deed.","Sound of Metal"
"2781","                      JOE","Sound of Metal"
"2782","          The deed?","Sound of Metal"
"2783","Ruben lifts his hat a little.","Sound of Metal"
"2784","                      RUBEN","Sound of Metal"
"2785","          Surgery.","Sound of Metal"
"2786","Joe disguises shock, raises his eyebrows, taking it in.","Sound of Metal"
"2787","                    JOE (ASL - SPOKEN)","Sound of Metal"
"2788","          Ok... Does it hurt?","Sound of Metal"
"2789","                    RUBEN (ASL - SPOKEN)","Sound of Metal"
"2790","          Not too bad.","Sound of Metal"
"2791","                     JOE (ASL - SPOKEN)","Sound of Metal"
"2792","          Hmm. And when do they get","Sound of Metal"
"2793","          activated?","Sound of Metal"
"2794","                    RUBEN (ASL - SPOKEN)","Sound of Metal"
"2795","          3 or 4 weeks.","Sound of Metal"
"2796","Joe looks stiffly at Ruben for a long beat... Ruben smiles","Sound of Metal"
"2797","uncomfortable... He looks around the room.","Sound of Metal"
"2798","                     RUBEN (CONT'D)","Sound of Metal"
"2799","               (Rubbing hands together)","Sound of Metal"
"2800","          So yeah...","Sound of Metal"
"2801","Ruben looks back at Joe who’s face is unchanged.","Sound of Metal"
"2802","                                                       70.","Sound of Metal"
"2803","","Sound of Metal"
"2804","                       RUBEN (ASL - SPOKEN) (CONT'D)","Sound of Metal"
"2805","                 (Shrugging)","Sound of Metal"
"2806","            What’s up?","Sound of Metal"
"2807","                      JOE","Sound of Metal"
"2808","                 (ASL - SPOKEN)","Sound of Metal"
"2809","            How’d you find the money?","Sound of Metal"
"2810","                      RUBEN","Sound of Metal"
"2811","            Sold my RV. And my shit.","Sound of Metal"
"2812","Joe nods.","Sound of Metal"
"2813","                      JOE","Sound of Metal"
"2814","            Okay-","Sound of Metal"
"2815","Ruben looks suddenly shaky, out of sorts.","Sound of Metal"
"2816","                      RUBEN (ASL - SPOKEN)","Sound of Metal"
"2817","            Look, I really don’t wanna explain","Sound of Metal"
"2818","            myself right now Joe? I’m sorry but","Sound of Metal"
"2819","            no... now’s the time for","Sound of Metal"
"2820","            fucking action and saving my","Sound of Metal"
"2821","            fucking life so that’s what I’m","Sound of Metal"
"2822","            doing. Okay? It’s time... Nobody","Sound of Metal"
"2823","            else is saving my life right?","Sound of Metal"
"2824","                 (Pointing to ears)","Sound of Metal"
"2825","            I mean this isn’t a joke. I know","Sound of Metal"
"2826","            you think this is just another fix","Sound of Metal"
"2827","            and now I’m fucked, blah, blah...","Sound of Metal"
"2828","            and I really appreciate everything","Sound of Metal"
"2829","            you’ve done for me man but... I had","Sound of Metal"
"2830","            a fucking life before I got here","Sound of Metal"
"2831","            Joe and I'm losing it...","Sound of Metal"
"2832","Joe looks on at Ruben stoically...","Sound of Metal"
"2833","                      RUBEN (ASL - SPOKEN) (CONT'D)","Sound of Metal"
"2834","            I mean if I just sit here and","Sound of Metal"
"2835","            diddle around, what will I have?","Sound of Metal"
"2836","            Nothing.","Sound of Metal"
"2837","                      JOE (ASL - SPOKEN)","Sound of Metal"
"2838","            You know Ruben, I understand how","Sound of Metal"
"2839","            you feel. I do-","Sound of Metal"
"2840","                      RUBEN (ASL - SPOKEN)","Sound of Metal"
"2841","            What does it matter? All this shit,","Sound of Metal"
"2842","            it just passes. Nobody cares if I","Sound of Metal"
"2843","            vanish man. Seriously. Who cares?","Sound of Metal"
